ID,Name,Type,Address,NormalizedName,Note
"27096681","천주교명일동성당장례식장","funeral","서울 강동구 양재대로156길 28","천주교명일동성당","No exact match in 2023 data"
"1701806083","장수보건의료원 장례식장","funeral","전북특별자치도 장수군 장수읍 장천로 247","장수보건의료원","No exact match in 2023 data"
"25733654","용학사 납골당","charnel","경기 이천시 모가면 진상미로1067번길 271","용학사납골당","No exact match in 2023 data"
"809271001","한빛요양병원 장례식장","funeral","부산 사하구 사하로 55","한빛요양병원","No exact match in 2023 data"
"1683260877","사천시 공설장례식장","funeral","경남 사천시 해안관광로 208-66","사천시공설","No exact match in 2023 data"
"19603697","성주효요양병원 장례식장","funeral","경북 성주군 성주읍 성주순환로 239","성주효요양병원","No exact match in 2023 data"
"23939144","파주추모공원","park","경기 파주시 파주읍 약수골길 86","파주추모공원","No exact match in 2023 data"
"1019939804","씨랜드참사 추모공원","park","경기 화성시 서신면 궁평관광로153번길 39","씨랜드참사추모공원","No exact match in 2023 data"
"2067926867","앤드요양병원부설 앤드 효백화원","funeral","대구 남구 중앙대로 227","앤드요양병원부설앤드효백화원","No exact match in 2023 data"
"1755837825","아산 공설봉안당","charnel","충남 아산시 송악면 외암로 30-30","아산공설봉안당","No exact match in 2023 data"
"626904459","화성시 함백산장례식장","funeral","경기 화성시 매송면 서해로 2448-32","화성시함백산","No exact match in 2023 data"
"1723538687","안양시립추모관","charnel","경기 안성시 일죽면 화곡길 126","안양시립추모관","No exact match in 2023 data"
"2103464273","리틀포즈 반려동물 장례식장","pet","대구 군위군 부계면 부흥로 118","리틀포즈반려동물","No exact match in 2023 data"
"527306837","향동밀양박씨청제공파납골당","charnel","전남 진도군 고군면 향동리 447","향동밀양박씨청제공파납골당","No exact match in 2023 data"
"25733604","오룡군립묘원 납골당","park","전남 담양군 무정면 오룡리 산 29","오룡군립묘원납골당","No exact match in 2023 data"
"1356749326","곤지암추모공원","park","경기 광주시 곤지암읍 가마을길 83-19","곤지암추모공원","No exact match in 2023 data"
"909984188","김포애기봉추모공원","park","경기 김포시 하성면 평화공원로70번길 104-25","김포애기봉추모공원","No exact match in 2023 data"
"13025159","광릉추모공원","park","경기 포천시 내촌면 마명리 12-3","광릉추모공원","No exact match in 2023 data"
"201737813","우성추모공원","park","경북 성주군 선남면 관용로 470-44","우성추모공원","No exact match in 2023 data"
"1107526001","양주 하늘안추모공원","park","경기 양주시 평화로1261번길 372-146","양주하늘안추모공원","No exact match in 2023 data"
"1572230048","하늘길수목장","natural","강원특별자치도 횡성군 서원면 양서동로 377","하늘길수목장","No exact match in 2023 data"
"1169834260","울산엘리야병원 장례식장","funeral","울산 북구 호계로 285","울산엘리야병원","No exact match in 2023 data"
"1047551625","효담삼산병원 장례식장","funeral","강원특별자치도 원주시 혁신로 5","효담삼산병원","No exact match in 2023 data"
"745057112","법보사추모공원","park","경북 영천시 신녕면 장수로 2238-9","법보사추모공원","No exact match in 2023 data"
"1085465894","구미시추모공원 유택동산","park","경북 구미시 옥성면 농소리 982","구미시추모공원유택동산","No exact match in 2023 data"
"195666545","울산국화원장례식장 북울산지점","funeral","울산 북구 호계로 285","울산국화원장례식장북울산지점","No exact match in 2023 data"
"26446776","용인평온의숲 장례식장","funeral","경기 용인시 처인구 이동읍 평온의숲로 77","용인평온의숲","No exact match in 2023 data"
"2055234852","남울산국화원 장례식장","funeral","울산 울주군 온양읍 덕남로 233","남울산국화원","No exact match in 2023 data"
"1340769391","경남반려동물장례식장 하늘소풍","pet","경남 고성군 회화면 봉오로 145-22","경남반려동물장례식장하늘소풍","No exact match in 2023 data"
"8674230","한림대학교강남성심병원 장례식장","funeral","서울 영등포구 신길로 1","한림대학교강남성심병원","No exact match in 2023 data"
"1978570281","하늘계단수목장","natural","경기 양주시 평화로1261번길 372-150","하늘계단수목장","No exact match in 2023 data"
"23820737","서울시립장례식장","funeral","경기 파주시 광탄면 진지로 139","서울시립","No exact match in 2023 data"
"17085563","SMG연세장례식장","funeral","경남 창원시 마산합포구 3.15대로 76","SMG연세","No exact match in 2023 data"
"23971883","표선복합문화센터 장례식장","funeral","제주특별자치도 서귀포시 표선면 표선관정로 48-36","표선복합문화센터","No exact match in 2023 data"
"9302931","세종연서농협장례식장","funeral","세종특별자치시 연서면 함박로 300 (국촌리)","세종연서농협","No exact match in 2023 data"
"14676040","울산중앙병원 장례식장","funeral","울산 남구 문수로480번길 10","울산중앙병원","No exact match in 2023 data"
"8002215","동인장례식장","funeral","경기 안성시 인지1길 15","동인","No exact match in 2023 data"
"8773232","광주열린병원 장례식장","funeral","광주 광산구 송도로 271","광주열린병원","No exact match in 2023 data"
"1906550170","동서천장례식장","funeral","충남 서천군 기산면 충절로 1035-4","동서천","No exact match in 2023 data"
"14650913","온누리병원 장례식장","funeral","인천 서구 완정로 199","온누리병원","No exact match in 2023 data"
"1107046726","지장사추모관","charnel","전남 나주시 왕곡면 신포내동길 14-29","지장사추모관","No exact match in 2023 data"
"22455028","동인장례식장","funeral","강원특별자치도 강릉시 강릉대로419번길 42","동인","No exact match in 2023 data"
"21318313","천지장례식장","funeral","광주 서구 풍서좌로 173-1","천지","No exact match in 2023 data"
"17092200","중앙보훈병원 장례식장","funeral","서울 강동구 진황도로61길 53","중앙보훈병원","No exact match in 2023 data"
"8455260","일산백병원 장례식장","funeral","경기 고양시 일산서구 대화동 2240","일산백병원","No exact match in 2023 data"
"22378485","김제중앙병원 장례식장","funeral","전북특별자치도 김제시 동서로 77","김제중앙병원","No exact match in 2023 data"
"1407779933","덕유산자연사랑 장례식장","funeral","경남 거창군 거창읍 거안로 1266-77","덕유산자연사랑","No exact match in 2023 data"
"16932750","고려대학교구로병원 장례식장","funeral","서울 구로구 구로동로 148","고려대학교구로병원","No exact match in 2023 data"
"27599722","선한병원 장례식장","funeral","광주 서구 무진대로 975","선한병원","No exact match in 2023 data"
"764802391","용미리 수목장713","natural","경기 파주시 광탄면 용미리 산 107","용미리수목장713","No exact match in 2023 data"
"25614039","금산군공설납골당","charnel","충남 금산군 복수면 복수로 1015-71","금산군공설납골당","No exact match in 2023 data"
"10855320","청주시장례식장운영회","funeral","충북 청주시 상당구 목련로 731","청주시장례식장운영회","No exact match in 2023 data"
"154025981","남도광역추모공원 한울원","park","전남 해남군 황산면 호교길 241-250","남도광역추모공원한울원","No exact match in 2023 data"
"573367821","예담활주로장례식장","funeral","전남 나주시 산포면 산남로 137","예담활주로","No exact match in 2023 data"
"8359232","새하늘 장례식장","funeral","경남 합천군 적중면 황강옥전로 1913","새하늘","No exact match in 2023 data"
"8709930","국민건강보험 일산병원 장례식장","funeral","경기 고양시 일산동구 백석동 1232","국민건강보험일산병원","No exact match in 2023 data"
"14650824","경기도의료원 파주병원 장례식장","funeral","경기 파주시 중앙로 207","경기도의료원파주병원","No exact match in 2023 data"
"1772082323","정선군립병원 장례식장","funeral","강원특별자치도 정선군 사북읍 지장천로 727","정선군립병원","No exact match in 2023 data"
"1301882203","여주추모공원","park","경기 여주시 가남읍 여주남로 769","여주추모공원","No exact match in 2023 data"
"8742003","강화장례식장 분향6호실","funeral","인천 강화군 강화읍 중앙로74번길 16","강화장례식장분향6호실","No exact match in 2023 data"
"23421821","근로복지공단 태백병원 장례식장","funeral","강원특별자치도 태백시 보드미길 8","근로복지공단태백병원","No exact match in 2023 data"
"8659732","화순현대병원 장례예식장","funeral","전남 화순군 화순읍 중앙로 8","화순현대병원장례예식장","No exact match in 2023 data"
"306786506","김포시공설봉안당","charnel","경기 김포시 김포한강4로 419-39","김포시공설봉안당","No exact match in 2023 data"
"1738991395","막벨라강화추모공원","park","서울 종로구 세종대로 149","막벨라강화추모공원","No exact match in 2023 data"
"416906628","아산충무병원 국화원","funeral","충청남도 아산시 문화로 381 (모종동)","아산충무병원국화원","No exact match in 2023 data"
"1260795506","용문사추모공원","park","경기 김포시 월곶면 대곶로 570","용문사추모공원","No exact match in 2023 data"
"24124709","희윤요양병원 장례식장","funeral","경상남도 밀양시 부북면 춘화로 60 (용지리)","희윤요양병원","No exact match in 2023 data"
"1928483323","빛장례식장","funeral","광주 광산구 상무대로 231","빛","No exact match in 2023 data"
"1385405526","김천시립추모공원","park","경북 김천시 봉산면 영남대로 431","김천시립추모공원","No exact match in 2023 data"
"160024798","대법륜사봉안당","charnel","경남 김해시 금관대로 1088-28","대법륜사봉안당","No exact match in 2023 data"
"1426002918","파주한빛병원 장례식장","funeral","경기 파주시 탄현면 평화로574번길 17","파주한빛병원","No exact match in 2023 data"
"555282729","교원예움 김해장례식장","funeral","경상남도 김해시 삼안로8번길 24 (지내동)","교원예움김해","No exact match in 2023 data"
"14076672","인천연세병원 장례식장","funeral","인천 서구 승학로 320","인천연세병원","No exact match in 2023 data"
"2011196054","통영고려병원 장례식장","funeral","경남 통영시 중앙로 310","통영고려병원","No exact match in 2023 data"
"1745161657","거창사건추모공원 추모문","park","경남 거창군 신원면 신차로 2924","거창사건추모공원추모문","No exact match in 2023 data"
"1426929041","하늘반려장례식장","pet","전북특별자치도 완주군 소양면 전진로 1630","하늘반려","No exact match in 2023 data"
"1824119853","경주용주사추모공원","park","경북 경주시 서면 하늘마루길 328","경주용주사추모공원","No exact match in 2023 data"
"2076919229","의정부양주수목장","natural","경기 양주시 은현면 화합로1198번길 32-16","의정부양주수목장","No exact match in 2023 data"
"27453923","수도권추모공원 용인수목장","park","경기 용인시 처인구 양지면 한터로 432-16","수도권추모공원용인수목장","No exact match in 2023 data"
"25084104","양양공설묘원 봉안당","park","강원특별자치도 양양군 양양읍 남대천로 251-123","양양공설묘원봉안당","No exact match in 2023 data"
"1684472316","세종장례식장","funeral","충북 제천시 송학주천로 46","세종","No exact match in 2023 data"
"11638387","곽병원 장례식장","funeral","대구 중구 국채보상로 531","곽병원","No exact match in 2023 data"
"14650848","사천중앙병원 장례식장","funeral","경남 사천시 사천읍 옥산로 127","사천중앙병원","No exact match in 2023 data"
"10382727","영호공원보은사 납골당","charnel","경북 경주시 건천읍 단석로 1803-86","영호공원보은사납골당","No exact match in 2023 data"
"782191512","거창사건추모공원 천유문","park","경남 거창군 신원면 신차로 2924","거창사건추모공원천유문","No exact match in 2023 data"
"718093487","성모병원장례식장","funeral","경상남도 김해시 김해대로 2479-1 (삼정동)","성모병원","No exact match in 2023 data"
"1025604921","경북반려동물장례식장","pet","경북 김천시 봉산면 영남대로 353","경북반려동물","No exact match in 2023 data"
"821913922","삼호병원 장례식장","funeral","전남 보성군 벌교읍 남하로 12","삼호병원","No exact match in 2023 data"
"27606820","연수성당 장례식장","funeral","인천 연수구 청능대로 74","연수성당","No exact match in 2023 data"
"17360816","한양대학교병원 장례식장","funeral","서울 성동구 왕십리로 222-1","한양대학교병원","No exact match in 2023 data"
"7877889","무안종합병원 장례식장","funeral","전남 무안군 무안읍 몽탄로 65","무안종합병원","No exact match in 2023 data"
"11560375","화천장례식장","funeral","강원특별자치도 화천군 하남면 영서로 5697-66","화천","No exact match in 2023 data"
"23831533","전라남도강진의료원장례식장 제3분향소","funeral","전남 강진군 강진읍 탐진로 5","전라남도강진의료원장례식장제3분향소","No exact match in 2023 data"
"994063643","국화원전문장례식장","funeral","경북 영천시 오수1길 18","국화원전문","No exact match in 2023 data"
"17111896","참좋은요양병원 장례식장","funeral","경북 영천시 망정1길 32","참좋은요양병원","No exact match in 2023 data"
"25617235","납골탑공원","charnel","충북 청주시 상당구 가덕면 한계리 1-4","납골탑공원","No exact match in 2023 data"
"1166051664","경희장례식장","funeral","부산 사하구 다대로 321","경희","No exact match in 2023 data"
"26447139","순천향대학교 천안병원 장례식장","funeral","충남 천안시 동남구 순천향6길 30","순천향대학교천안병원","No exact match in 2023 data"
"8028030","해남우리종합병원 장례식장","funeral","전남 해남군 옥천면 해남로 597","해남우리종합병원","No exact match in 2023 data"
"354656167","평화공원 파라다이스추모관","charnel","충남 금산군 복수면 앞재길 21-48","평화공원파라다이스추모관","No exact match in 2023 data"
"118322599","밀양박씨덕송종친회 추모공원","park","전남 해남군 산이면 덕송길 51-13","밀양박씨덕송종친회추모공원","No exact match in 2023 data"
"21317629","화원연세병원 장례식장","funeral","대구 달성군 화원읍 비슬로 2525","화원연세병원","No exact match in 2023 data"
"1961892058","주교좌남천성당 추모관","charnel","부산 수영구 수영로427번길 15","주교좌남천성당추모관","No exact match in 2023 data"
"2065020477","남대구전문장례식장","funeral","대구 달서구 성서공단로 315","남대구전문","No exact match in 2023 data"
"1962255320","더조은요양병원 장례식장","funeral","서울 노원구 화랑로 323","더조은요양병원","No exact match in 2023 data"
"1857265265","천주교서울대교구 비봉103위성인추모공원","park","경기 화성시 비봉면 화성로1946번길 26-11","천주교서울대교구비봉103위성인추모공원","No exact match in 2023 data"
"17577749","강원도삼척의료원 장례식장","funeral","강원특별자치도 삼척시 오십천로 418","강원도삼척의료원","No exact match in 2023 data"
"8694245","군산의료원 장례식장","funeral","전북특별자치도 군산시 의료원로 27","군산의료원","No exact match in 2023 data"
"17578491","마산의료원 장례식장","funeral","경남 창원시 마산합포구 장군동4가 26-2","마산의료원","No exact match in 2023 data"
"491376298","양산농협장례식장","funeral","경남 양산시 동면 남양산길 73","양산농협","No exact match in 2023 data"
"530077252","초계주씨봉안당","charnel","충북 옥천군 안남면 도덕4길 29-35","초계주씨봉안당","No exact match in 2023 data"
"428908788","영광군 옥당장례식장","funeral","전남 영광군 영광읍 천년로 1371-20","영광군옥당","No exact match in 2023 data"
"25733582","청양군공설묘지 봉안당","charnel","충남 청양군 화성면 신수길 142-18","청양군공설묘지봉안당","No exact match in 2023 data"
"13132545","하늘장례식장","funeral","경북 영주시 구성로 321-16","하늘","No exact match in 2023 data"
"363508484","빛고을수목장","natural","광주 서구 하남대로 696","빛고을수목장","No exact match in 2023 data"
"10267106","대구의료원 국화원장례식장","funeral","대구 서구 평리로 157","대구의료원국화원","No exact match in 2023 data"
"27457824","그린장례식장","funeral","제주특별자치도 제주시 조천읍 함덕남2길 19-10","그린","No exact match in 2023 data"
"12697485","온병원 장례식장","funeral","부산 부산진구 가야대로 721","온병원","No exact match in 2023 data"
"12658723","차의과학대학교부속 구미차병원 장례식장","funeral","경북 구미시 신시로10길 12","차의과학대학교부속구미차병원","No exact match in 2023 data"
"9577060","부민장례식장","funeral","제주특별자치도 제주시 연북로 378","부민","No exact match in 2023 data"
"16636548","행림요양병원 장례식장","funeral","부산 금정구 중앙대로 1905","행림요양병원","No exact match in 2023 data"
"26602828","추모공원휴","park","서울 송파구 송파대로 167","추모공원휴","No exact match in 2023 data"
"8735539","영락장례식장","funeral","전남 강진군 강진읍 보은로 200","영락","No exact match in 2023 data"
"2058802236","행복예감장례식장","funeral","전남 여수시 신월로 435","행복예감","No exact match in 2023 data"
"1236354393","서대산추모공원","park","충남 금산군 추부면 서대동기길 100","서대산추모공원","No exact match in 2023 data"
"108214612","용미리납골당","charnel","경기 파주시 광탄면 장지산로368번길 109","용미리납골당","No exact match in 2023 data"
"1911316944","온요양병원 장례식장","funeral","경남 사천시 사천읍 구암두문로 154-28","온요양병원","No exact match in 2023 data"
"16264292","울산제일병원 장례식장","funeral","울산 남구 남산로354번길 26","울산제일병원","No exact match in 2023 data"
"8025584","옥천성모병원 장례식장","funeral","충북 옥천군 옥천읍 성왕로 1195","옥천성모병원","No exact match in 2023 data"
"136651612","국민요양병원 국민장례식장","funeral","울산 남구 번영로 15","국민요양병원국민","No exact match in 2023 data"
"16295632","포항의료원 장례식장","funeral","경북 포항시 북구 용흥로 36","포항의료원","No exact match in 2023 data"
"24020133","광주장례식장","funeral","광주 북구 동운로52번길 118","광주","No exact match in 2023 data"
"23811606","화성시 추모공원","park","경기 화성시 비봉면 주석로 545","화성시추모공원","No exact match in 2023 data"
"407669947","애국지사 정행국 정행돈 추모공원","park","경북 칠곡군 왜관읍 아곡리 309","애국지사정행국정행돈추모공원","No exact match in 2023 data"
"524511953","함안시민장례식장","funeral","경상남도 함안군 산인면 학산2길 17-50 (송정리)","함안시민","No exact match in 2023 data"
"430558450","곡성군 옥과장례식장","funeral","전남 곡성군 겸면 곡순로 2088","곡성군옥과","No exact match in 2023 data"
"878206076","흥창사 납골당","charnel","서울 은평구 통일로 1093","흥창사납골당","No exact match in 2023 data"
"170565748","무인민원발급창구 김천시립추모공원","park","경북 김천시 봉산면 영남대로 431","무인민원발급창구김천시립추모공원","No exact match in 2023 data"
"26159141","의정부 산곡동 추모공원","park","경기 의정부시 산곡동","의정부산곡동추모공원","No exact match in 2023 data"
"284665115","분당메모리얼파크 헤리티지","park","경기 성남시 분당구 야탑동 2","분당메모리얼파크헤리티지","No exact match in 2023 data"
"7890420","보령아산병원 장례식장","funeral","충남 보령시 죽성로 136-1","보령아산병원","No exact match in 2023 data"
"8350971","김제새만금장례식장","funeral","전북특별자치도 김제시 하동1길 33","김제새만금","No exact match in 2023 data"
"246440341","봉황장례식장","funeral","전남 고흥군 고흥읍 신호산장길 3","봉황","No exact match in 2023 data"
"16112954","보령아산병원","funeral","충남 보령시 죽성로 136","보령아산","No exact match in 2023 data"
